index,endTime,artistName,trackName,msPlayed,trackID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
160,2022-09-01 12:56,Storken,Think Happy Be Happy,1250,080O7fDJBfvThWyH1Kv7SL,0.702,0.528,7.0,-13.197,1.0,0.0418,0.0335,0.905,0.311,0.0485,122.995,4.0
162,2022-09-01 12:56,Cristoph,In Name Only - Moonwalk Remix,1138,4WTe6VQi3qweKr00ER0Aq1,0.787,0.792,1.0,-9.868,1.0,0.0543,0.000125,0.926,0.102,0.159,124.008,4.0
164,2022-09-01 12:56,Floating Points,Ratio - Edit,1603,3ZCZW6PDspCFxhNelCNGIP,0.842,0.586,8.0,-12.57,0.0,0.125,0.01,0.925,0.0872,0.542,125.017,3.0
167,2022-09-01 13:16,Apparat,Arcadia - Boys Noize Ambient Version,209514,4P94osxmeBcf71w0OC5Z5V,0.541,0.449,7.0,-11.383,1.0,0.0392,0.745,0.95,0.346,0.24,123.991,4.0
169,2022-09-01 13:30,Superpitcher,Diario,457438,34kZP8icr5Z9sivuCraaI7,0.743,0.794,0.0,-8.003,1.0,0.0377,0.44,0.877,0.252,0.626,116.009,4.0
173,2022-09-01 14:24,Low Hum,Nebraska,112148,1OPn6gg4JPUyYNcQoT72t1,0.491,0.555,7.0,-7.81,0.0,0.0298,0.0689,0.0103,0.115,0.364,145.932,4.0
174,2022-09-01 14:29,Perel,Tour De Perel,12440,5tNumjmHdJCvIo5fjRwAKO,0.654,0.462,2.0,-12.578,1.0,0.0435,0.0609,0.905,0.0825,0.0863,131.021,3.0
176,2022-09-01 14:43,Umami,Terra Mount,454426,7n1JVH7OLFjLnwsknQQ9P0,0.635,0.568,4.0,-9.774,0.0,0.0433,0.000659,0.276,0.147,0.213,116.068,4.0
177,2022-09-01 14:48,Major Lazer,Get Free,289973,5fS7Kd2JZKJMWfvoEIbQNy,0.64,0.584,11.0,-7.739,0.0,0.0513,0.00874,0.109,0.0757,0.618,88.008,4.0
178,2022-09-01 15:03,Coil,Theme From The Gay Man’s Guide To Safer Sex,111655,4dd4ebZNCHZVVfEtiUciHt,0.673,0.705,6.0,-10.223,0.0,0.0507,0.0855,0.879,0.329,0.87,97.981,4.0
179,2022-09-01 15:12,Juno Reactor,Navras,548866,1XUH6rpuXNQpfeqfIC0jQY,0.529,0.853,2.0,-7.203,1.0,0.0426,0.0584,0.78,0.124,0.118,134.997,4.0
180,2022-09-01 15:16,Boy Harsher,Motion,239832,0fKyRv26iIdZo9XCQ56jPO,0.666,0.952,9.0,-8.308,0.0,0.0464,0.00747,0.718,0.0957,0.888,118.007,4.0
181,2022-09-01 15:21,Wild Planet,Electron,292866,0WM4GRTBeZ8rCRtc6gzjv6,0.729,0.69,0.0,-13.614,1.0,0.0428,0.0594,0.781,0.146,0.525,134.318,4.0
182,2022-09-01 15:24,Empire of the Sun,Wandering Star,196693,0eWYHgm4geQQT8IodrBhTh,0.689,0.721,1.0,-6.818,0.0,0.0347,0.319,0.0,0.207,0.665,110.046,4.0
184,2022-09-01 15:30,Stylo,Let It Go,140141,5FhOEI2GeUoH0bAArakv7T,0.717,0.705,6.0,-9.697,0.0,0.0375,0.00117,0.751,0.0686,0.0672,122.983,4.0
186,2022-09-01 15:34,Amtrac,Solid Thinking,9350,09VC13xZAj0sjmmY88ixw8,0.716,0.772,8.0,-7.971,1.0,0.0676,0.0227,0.866,0.131,0.0397,124.025,4.0
187,2022-09-01 15:34,The Dust Brothers,Finding the Bomb,22676,5RUajaG1yn582XyQjFTHa1,0.581,0.528,8.0,-11.097,1.0,0.0458,0.165,0.911,0.0909,0.145,82.036,4.0
188,2022-09-01 15:41,Eli Escobar,Anniversary,447198,6F2gSDJSrXMrVNXajiNYbp,0.756,0.769,9.0,-6.468,0.0,0.0454,0.00477,0.798,0.1,0.531,120.994,4.0
189,2022-09-01 16:02,Caribou,Sunny's Time - Kareem Ali Remix,166751,66TDa5eMgYhfu23zeSWgOQ,0.716,0.588,4.0,-8.829,0.0,0.0728,0.0159,0.843,0.13,0.177,134.98,4.0
190,2022-09-01 16:02,Vitalic,Don't Leave Me Now,1540,ID not found,,,,,,,,,,,,
191,2022-09-01 16:02,The 1975,Somebody Else,16480,5tK8PWnE6m9rm5LGx7Zn6v,0.461,0.918,0.0,-8.382,1.0,0.245,0.0998,0.00299,0.96,0.422,104.916,4.0
192,2022-09-01 16:07,KAS:ST,11:11 - Deepbass Remix,254297,4Od0LGRZLfB4eudP03AU1m,0.625,0.704,1.0,-13.74,1.0,0.0412,0.0526,0.888,0.154,0.0867,126.996,4.0
193,2022-09-01 18:34,Will DeKeizer,Going Blue,415782,0ISerOW5MMWo1nbRGcF8E3,0.761,0.709,4.0,-9.809,0.0,0.046,0.0316,0.903,0.108,0.0783,119.997,4.0
196,2022-09-01 18:56,Michael Mayer,Und Da Stehen Fremde Menschen - Patrice Baumel Remix,445440,1WpUIrTv8ZkYhd93Wytaud,0.801,0.621,10.0,-10.4,0.0,0.0599,0.00021,0.852,0.0942,0.178,125.002,4.0
197,2022-09-01 18:59,Polynation,Lory,216695,5mXSzorkFUffeueDo59kQz,0.685,0.762,1.0,-10.968,0.0,0.0376,0.011,0.892,0.0833,0.269,120.025,4.0
198,2022-09-01 18:59,AURORA,Running With the Wolves,6451,5EZQcMySpSqBG4ytHuxTVB,0.559,0.561,5.0,-6.471,1.0,0.0554,0.202,7.66e-05,0.42,0.421,164.074,4.0
199,2022-09-01 18:59,Daft Punk,Too Long,2730,3zMvotMEQK3xvH01vA9wAP,0.692,0.582,5.0,-10.164,0.0,0.301,0.00211,0.0,0.177,0.513,127.017,4.0
200,2022-09-01 18:59,Hamburg Spinners,Der Optimist,1020,1mHvYhvdbCDdQ2hrbNG0Va,0.812,0.811,0.0,-6.516,0.0,0.0384,0.00684,0.831,0.11,0.912,110.667,4.0
201,2022-09-01 19:26,LKF Project,Tongue Tied - BOg Remix,409180,2PEo7vuFDTAqjT0Vsh41r6,0.8,0.49,4.0,-7.631,0.0,0.0605,0.013,0.879,0.108,0.25,122.997,4.0
202,2022-09-01 19:32,dOP,Carousel - Bedouin Remix,380822,0n6oM60zEwmqCjpfMoXHqb,0.777,0.734,7.0,-8.344,1.0,0.0387,0.00159,0.835,0.0953,0.19,121.022,4.0
203,2022-09-01 19:37,Jamie xx,Loud Places,283066,7hGGbNZ5owHrnONFcQfH7v,0.516,0.92,1.0,-5.443,0.0,0.062,1.94e-05,0.799,0.124,0.658,131.051,4.0
204,2022-09-01 19:41,V-Cious,Right To The Brink - Monastetiq Remix,247772,3lrbeY9GFcMkuAD4pFsC0N,0.669,0.852,5.0,-9.873,0.0,0.0378,0.108,0.764,0.357,0.039,124.021,4.0
205,2022-09-01 19:45,Bicep,I Believe,255114,4vyiySWMZNSQtBqx6KBOM4,0.704,0.996,11.0,-6.221,0.0,0.0609,0.0313,0.858,0.177,0.67,123.013,4.0
206,2022-09-01 19:53,Gulec,Back to Earth,448524,1lSngSMgrGCYAYUFfxhmmw,0.66,0.572,7.0,-14.376,1.0,0.0468,0.0413,0.852,0.127,0.258,123.008,4.0
207,2022-09-02 07:42,Zone+,Infinite Galaxy,9059,3t8nehSYI3uTFKVoP1fKSy,0.812,0.409,8.0,-10.592,1.0,0.0983,0.00465,0.791,0.0792,0.595,123.999,4.0
208,2022-09-02 08:14,Mind Against,Trust My Eyes,235690,7txNZAjrgrt9ogQSXJW0Sb,0.71,0.493,7.0,-9.606,1.0,0.0689,0.00945,0.757,0.0831,0.323,125.001,3.0
209,2022-09-02 08:21,Cornelius SA,Diamonds,820,4mMOJJdbkHzK2NXC516MNb,0.654,0.762,6.0,-6.996,1.0,0.0294,0.00876,0.0426,0.0989,0.54,121.996,4.0
211,2022-09-02 08:21,Agoria,Embrace,5115,1m4D7HYOAyvqge7PosLLxn,0.748,0.79,5.0,-10.115,1.0,0.0782,0.00236,0.875,0.0798,0.23,110.004,4.0
212,2022-09-02 08:28,Du Tonc,Slow Down - Mighty Mouse Remix,405245,5hKdzHBgKuut0W7Oj89nZZ,0.763,0.79,4.0,-7.406,1.0,0.0555,0.00759,0.843,0.0489,0.525,121.986,4.0
213,2022-09-02 08:37,Fehrplay,Phoenix,546100,4JVMeWLFTaxkrkr4jk5Umc,0.52,0.833,9.0,-10.968,0.0,0.126,0.00153,0.14,0.131,0.038,125.041,4.0
214,2022-09-02 08:42,Tareq,OK (Reprise),275200,5RWjophBvNuX7DRuHFw9Z8,0.585,0.689,1.0,-10.703,1.0,0.0633,0.245,0.00905,0.0846,0.413,150.063,4.0
215,2022-09-02 08:47,Pet Shop Boys,Dreamland - TWD vocal remix,306253,7IIWMurTEUKZVq92TORu0z,0.669,0.825,9.0,-8.348,0.0,0.0376,0.0136,0.716,0.0583,0.907,126.989,4.0
216,2022-09-02 08:51,Floating Points,Bias - Mayfield Depot Mix,230370,3vqGLNhXZO4GoJD9dn3HYi,0.641,0.813,6.0,-8.339,0.0,0.0597,0.0656,0.898,0.132,0.394,145.974,4.0
218,2022-09-02 09:09,Radical Fantasy,Tears of the Sun,440655,1YdIHkcY2yPaq10zZHLXms,0.81,0.59,7.0,-11.636,1.0,0.0809,0.0271,0.821,0.109,0.0406,120.01,4.0
219,2022-09-02 09:15,Totally Enormous Extinct Dinosaurs,Energy Fantasy,401263,7zgkaKe1l4i03lZXFKUjrt,0.615,0.902,0.0,-4.52,1.0,0.0423,0.000542,0.309,0.304,0.0342,126.015,4.0
222,2022-09-02 09:41,Tokyo Black Star,Fantastique voyage,297594,5Xm76YHr6lB8nNO7vKBs3X,0.61,0.797,2.0,-10.59,1.0,0.0444,0.00334,0.763,0.069,0.554,118.999,4.0
226,2022-09-02 11:15,George Georgia,Visions Recurring,88814,4tu0mu1WTMjuGARydM2sMK,0.218,0.285,2.0,-18.228,1.0,0.0418,0.847,0.936,0.0769,0.049,109.938,4.0
227,2022-09-02 11:16,Jim Copperthwaite,Reaching Safety,980,0vNTr7xMOYcoZvktYshGqJ,0.519,0.224,4.0,-19.789,0.0,0.0347,0.923,0.959,0.072,0.0617,147.997,4.0
230,2022-09-02 11:24,Colyn,Pursuit of Happiness,291178,7i00JnRKGKaa0AyIfAcd1D,0.805,0.933,10.0,-8.63,0.0,0.0478,0.000433,0.885,0.121,0.392,123.82,4.0
231,2022-09-02 11:28,Artche,As We Cry,240000,78U2laAHmqKuLUaDNkbEaG,0.688,0.85,10.0,-12.053,0.0,0.0375,0.0842,0.795,0.116,0.131,120.989,4.0
232,2022-09-02 11:34,Portugal. The Man,Sleep Forever,380546,1l5lKWHRfyY7Y3FvDBXlvJ,0.513,0.467,7.0,-8.305,1.0,0.0295,0.367,0.000542,0.319,0.31,145.027,4.0
233,2022-09-02 11:41,UNDERHER,Time (feat. Marton Harvest),394838,6sFNCEeCOnJOgaGKXp8clx,0.773,0.474,1.0,-10.202,1.0,0.0556,0.021,0.883,0.222,0.128,123.993,4.0
234,2022-09-02 11:45,Three Days Grace,I Hate Everything About You,231480,3OiFdY2nOk8kihnj8Ze6hZ,0.476,0.84,6.0,-4.86,0.0,0.0399,0.00502,0.0,0.227,0.433,89.308,4.0
235,2022-09-02 11:52,Sensual Physics,Dust Mite No.56,432698,75pKeBrXFqMORM2c2YiQam,0.712,0.626,4.0,-12.467,1.0,0.0497,0.00859,0.808,0.108,0.463,110.665,4.0
236,2022-09-02 11:55,FKA twigs,cellophane,204066,3fP9xvn64EZqMVt2iz5ITu,0.431,0.284,2.0,-11.858,1.0,0.0432,0.871,0.000136,0.0899,0.229,98.317,1.0
237,2022-09-02 11:59,Manganas Garden,In The Mood,205573,1HFGGWjHdlE18d91EBnYyn,0.699,0.848,4.0,-4.428,0.0,0.0398,0.108,7.09e-05,0.0418,0.674,114.952,4.0
238,2022-09-02 12:19,Etapp Kyle,Sakura,127958,5ccfh8VwYQZK9SYOBpvaOz,0.632,0.688,3.0,-16.725,0.0,0.0462,0.912,0.92,0.0999,0.662,126.993,1.0
244,2022-09-02 13:05,DJ Planet Express,Fantasy Forever,245511,6QSo1I0Z6gpGENuLFgZb4s,0.677,0.781,9.0,-6.378,0.0,0.0402,0.0814,0.863,0.111,0.526,127.003,4.0
245,2022-09-02 13:13,Llewellyn,San Junipero,485939,1TFy6qB5NR2xWMY5gSu8S5,0.87,0.592,9.0,-9.496,0.0,0.0351,0.157,0.955,0.0377,0.957,121.997,4.0
246,2022-09-02 13:17,Llewellyn,In The Realms Of Fancy,225988,17OIYrmijT71gudTqgYxbv,0.771,0.309,2.0,-13.515,1.0,0.05,0.883,0.919,0.0748,0.0698,131.012,4.0
248,2022-09-02 13:28,Parallelle,Blooming Flower - Whitesquare Remix,382627,4U6eqGr5EfiQhay3QElmEj,0.779,0.916,2.0,-8.003,1.0,0.0376,0.0188,0.892,0.578,0.322,118.009,4.0
249,2022-09-02 13:32,Lauer,Make It Stay - Gerd Janson Remix - Edit,232208,ID not found,,,,,,,,,,,,
250,2022-09-02 13:38,Antonio Rinaldi,The Lost Heart - Abstraal Early In The Morning Remix,380127,0166h5djRahNctFBwXNbGY,0.901,0.467,5.0,-7.276,1.0,0.0511,0.00217,0.0188,0.0832,0.196,123.003,4.0
251,2022-09-02 13:45,Rigopolar,Sun of Lemuria,395162,725T4TyZRDJRVoYU5mbjWk,0.977,0.268,5.0,-11.749,0.0,0.0525,0.132,0.92,0.179,0.511,113.005,4.0
252,2022-09-02 13:49,Abstraal,Falling with Her - Short Edit,223361,2bEdfDgGTcRabylpI7Cifp,0.686,0.727,11.0,-11.313,1.0,0.0547,0.313,0.583,0.231,0.127,123.99,4.0
253,2022-09-02 13:53,Lauer,Make It Stay,258022,60R2C0PhXpQ1Ro0KZNqujp,0.646,0.68,0.0,-9.004,1.0,0.0305,0.0224,0.0535,0.183,0.723,121.995,4.0
254,2022-09-02 13:59,Soela,Sensual,366139,60IfoyG4618vWoTgbytSVg,0.816,0.459,7.0,-12.796,0.0,0.0929,0.0631,0.923,0.103,0.753,125.004,4.0
255,2022-09-02 14:06,Lootbeg,More Life,396190,45elYwOYbOENmfq85j2rBI,0.801,0.727,6.0,-12.212,0.0,0.0515,0.0194,0.936,0.0405,0.31,126.013,4.0
256,2022-09-02 14:11,Terr,Disko Axiom,267254,6gCXxz0Gy4PQ4uDXLTBhkf,0.811,0.712,7.0,-11.144,1.0,0.0567,0.0296,0.894,0.0835,0.532,124.975,4.0
257,2022-09-02 14:29,Soela,Again & Again,358128,7sEQm2biCmyLesEC9my2qO,0.788,0.716,4.0,-17.345,0.0,0.0445,0.856,0.956,0.0842,0.549,124.997,4.0
258,2022-09-02 14:32,Lapalux,Earth - Edit,230625,1d4Bj6OXYW2EKkOvlTME3C,0.398,0.829,9.0,-9.469,0.0,0.034,0.000418,0.899,0.242,0.215,127.963,4.0
259,2022-09-02 14:36,Darkstar,30,188426,7jBzQhKHqHQjV3LFgTAeN2,0.293,0.292,8.0,-14.893,0.0,0.111,0.943,0.871,0.111,0.0579,134.241,4.0
260,2022-09-02 14:42,Kadosh (IL),Never Too Late,375493,3hSJxYx6V9Vx9QhgHPEkzG,0.829,0.852,10.0,-7.002,0.0,0.0504,0.00499,0.561,0.088,0.805,123.984,4.0
261,2022-09-02 14:49,Autarkic,Bongos & Tambourines - Simple Symmetry Remix,439322,5JeUMF3pjySxBmhtTLC0r3,0.759,0.766,2.0,-7.147,1.0,0.0462,3.8e-05,0.475,0.0916,0.0874,117.996,4.0
262,2022-09-02 14:53,Olivier Giacomotto,Kabrab,222595,32rZsxKBs9KG3NuiF6RINe,0.7,0.898,7.0,-6.758,1.0,0.0413,0.00195,0.891,0.0804,0.121,123.012,4.0
263,2022-09-02 14:58,Omri Guetta,Ever So - Re.You Remix,288000,5aeo0m7g0oFZnu3YOIflnp,0.722,0.556,6.0,-13.943,0.0,0.0564,0.00789,0.833,0.106,0.0358,119.998,4.0
264,2022-09-02 15:03,Roland Tings,Always Rushing (feat. Mild Minds),323712,47qEgnt2zsiv9q5c080V1l,0.731,0.721,1.0,-8.663,0.0,0.0416,0.0326,0.851,0.0886,0.546,123.007,4.0
265,2022-09-02 15:09,Benjamin Fröhlich,Last Night,350292,6RsPzuREU9ZCqooWhGsCFB,0.696,0.673,7.0,-12.502,1.0,0.0392,0.00182,0.8,0.101,0.163,121.996,4.0
266,2022-09-02 15:14,Phunkadelica,The Decadance,296575,7gQkbnKEG3lrfjCSWtb4hk,0.807,0.697,9.0,-8.247,0.0,0.0745,9.78e-05,0.802,0.0937,0.446,124.0,4.0
286,2022-09-02 17:33,Tommy Marcus,Take Control,373124,2YO7D9g0ZHo5XoNeXDVv12,0.589,0.952,11.0,-6.042,0.0,0.0449,0.000515,0.912,0.0323,0.349,128.02,4.0
288,2022-09-02 17:50,Andry Nalin,Piano Track - Original Club Mix,581613,4sbJoZXoFfF1HTGx7joRgN,0.798,0.956,5.0,-7.838,0.0,0.0506,0.0507,0.82,0.0338,0.804,124.997,4.0
295,2022-09-03 10:50,Soela,Berlin,412135,1cLkiI1r31uFUNh9fj9O8L,0.755,0.411,7.0,-16.951,1.0,0.0435,0.39,0.903,0.111,0.115,122.99,4.0
296,2022-09-03 10:56,Fort Romeau,Spotlights - Soela's Ambient Reprise,363755,6G53ZfzbO0i5Z4lH5hYosE,0.168,0.316,6.0,-20.455,0.0,0.133,0.631,0.936,0.12,0.0466,78.585,3.0
297,2022-09-03 11:02,Soela,Do I Really Need You,386429,6haUywu5G57dAWUBXZ6ELu,0.567,0.565,7.0,-17.826,0.0,0.0365,0.0396,0.724,0.103,0.106,121.99,4.0
327,2022-09-03 15:58,Boundary,Las rosas en el límite del noventa y ocho,365974,7KexYWSlST5b2r5HZur2cb,0.593,0.903,1.0,-8.579,1.0,0.0376,0.308,0.734,0.169,0.266,118.006,4.0
328,2022-09-03 16:06,Vincent Floyd,Imaginary Voyage,481447,2WqzmHK00vU1zoMvuEJCAA,0.621,0.802,4.0,-9.738,0.0,0.0403,0.000833,0.884,0.067,0.354,120.002,4.0
329,2022-09-03 16:09,Luces,Fantasma,158015,16y8fjmjHV46517wLVZD28,0.449,0.815,7.0,-4.352,1.0,0.0338,0.085,0.00432,0.0842,0.52,91.475,4.0
337,2022-09-03 16:52,Cristoph,Illusions,239816,70nUQ9n4i1jJiZLlo6OtR8,0.59,0.95,0.0,-5.656,0.0,0.0393,0.00103,0.00523,0.124,0.113,123.009,4.0
338,2022-09-03 16:58,Carbon Based Lifeforms,Accede,343379,1j7fq3bwLM63RMFvceb2Fm,0.49,0.524,0.0,-13.911,1.0,0.0357,0.729,0.896,0.0803,0.0929,94.986,4.0
339,2022-09-03 17:05,Carbon Based Lifeforms,Mos 6581,439814,79696GnNTAold64Fw8xKmr,0.673,0.578,7.0,-12.611,1.0,0.0371,0.0987,0.815,0.113,0.0385,110.996,4.0
340,2022-09-03 17:06,R Plus,Hold On To Your Heart - Eli & Fur's Vocal Mix,45885,51TVw1oOs503SBM4KB0wKj,0.792,0.44,6.0,-10.276,0.0,0.0433,0.0013,0.404,0.0917,0.681,124.008,4.0
341,2022-09-03 18:06,Desert Sound Colony,Riverbed,760,0orjenU3QDJCZ7VvLzxCte,0.578,0.464,9.0,-13.656,1.0,0.0296,0.087,0.324,0.116,0.0888,110.008,4.0
342,2022-09-03 21:58,Kempston Hardwick,Cascade,4740,2YaTdU91IZbLm91sB2GH1r,0.536,0.902,5.0,-7.746,0.0,0.0647,0.104,0.944,0.0976,0.612,129.992,4.0
343,2022-09-03 23:01,Giraffi Dog,Members of Warning 2021,54397,5NS3kE7XDtTUc0Qo1chRqL,0.76,0.649,2.0,-12.045,1.0,0.0449,0.000119,0.881,0.106,0.157,133.996,4.0
344,2022-09-03 23:22,Psychedelic Budz,Faerie Stomp - Ludwig A.F.'s Haunted Mix,444863,6vku1Z5HgIzKYT7ypdqSXJ,0.775,0.865,6.0,-6.776,0.0,0.0502,0.116,0.916,0.17,0.243,133.993,4.0
349,2022-09-03 23:51,Plastikman,Pakard,733840,6ISmTommsQb47avYPq79yZ,0.659,0.293,1.0,-18.792,1.0,0.0499,0.13,0.915,0.54,0.263,100.083,4.0
350,2022-09-04 00:26,Russ Chimes,Targa,16988,1TqTS1WF9wf5EnB0UdrSpx,0.659,0.805,9.0,-9.102,0.0,0.0364,0.000825,0.343,0.0644,0.724,126.982,4.0
352,2022-09-04 00:43,Maara,Maara - Spiral 2 the Other Side - Original Mix,1312,6O46BrFTaxwdcjw1jte2OM,0.739,0.639,11.0,-11.38,1.0,0.0557,0.177,0.88,0.151,0.136,134.998,4.0
353,2022-09-04 00:57,Abdul Raeva,Pearlescent,243043,0a11x4uKWUN5BVbdKF71tq,0.759,0.964,6.0,-6.394,0.0,0.0764,1.14e-05,0.815,0.0296,0.607,130.0,4.0
356,2022-09-04 03:15,Mata Disk,Surrounder,66478,7v3bbon29f9rpphynL3UsR,0.785,0.948,1.0,-6.998,1.0,0.0571,0.0359,0.788,0.0782,0.714,135.002,4.0
361,2022-09-04 03:36,POB,The Essence,1303,6Md76We8dfcBL54ytQnT3z,0.667,0.762,6.0,-10.682,0.0,0.0463,0.0449,0.776,0.361,0.57,134.838,3.0
362,2022-09-04 03:36,Moby,Next Is the E - Synthe Mix,57634,3VBu5kVxEEXXgjh133XNuD,0.68,0.905,2.0,-8.084,1.0,0.0466,0.00107,0.937,0.0824,0.392,122.925,4.0
363,2022-09-04 03:36,J Wax,Limes,2633,5WAugUneey1OHi3KXURofY,0.83,0.56,6.0,-12.351,1.0,0.0571,0.0489,0.381,0.106,0.551,133.999,4.0
364,2022-09-04 03:37,Fader Cap,The Journey - 3am Extended Mix,8601,0WsZyjnqo3xXuvmLWpQUsY,0.706,0.707,4.0,-13.385,0.0,0.041,0.00404,0.904,0.161,0.367,129.997,4.0
365,2022-09-04 03:37,Natural Born Grooves,Universal Love,12543,4ZLEDqgMUv2llFLMfyILoq,0.735,0.765,7.0,-13.758,1.0,0.0353,0.00156,0.946,0.0803,0.403,129.808,4.0
367,2022-09-04 03:49,Echonomist,Spirit Receivers,404405,0Aw6Eqh75SZUgvMpk5Gqo7,0.736,0.51,2.0,-9.018,1.0,0.0478,0.267,0.917,0.109,0.319,123.987,5.0
371,2022-09-04 05:41,Ko Yang,Pony - Alex Kassian Remix,284374,2cLNN5aZNVCbfwmWfmegS0,0.793,0.782,10.0,-9.901,0.0,0.0499,0.00182,0.891,0.0651,0.481,131.012,4.0
377,2022-09-04 11:02,Adelphos,Scorpius - LOFAB Remix,480510,5m0QzWTFKSzjhAiO6UFG3p,0.804,0.657,10.0,-10.211,0.0,0.0607,0.0157,0.868,0.0774,0.365,120.013,4.0
378,2022-09-04 11:10,WhoMadeWho,Silence & Secrets - Adriatique Remix,441898,5twGTwrfKmxSc21cTGNPNn,0.755,0.891,7.0,-8.592,1.0,0.043,0.0399,0.6,0.0756,0.338,124.007,4.0
379,2022-09-04 11:18,Doncler,Flare,1811,4yXVWhaqZaCnCbB1kh5Fei,0.61,0.707,2.0,-7.886,1.0,0.0353,7.64e-05,0.907,0.098,0.341,123.01,4.0
380,2022-09-04 11:18,Zagitar,Rising,498536,05buq3WciWwX5zUwGUiF5u,0.662,0.772,7.0,-7.15,1.0,0.0494,0.0404,0.849,0.176,0.218,122.01,4.0
382,2022-09-04 11:18,DNYO,Flare - Petar Dundov Remix,1773,5E48JsRBrApVsn24K2rZMz,0.595,0.896,4.0,-8.302,0.0,0.0393,0.000465,0.901,0.0671,0.278,122.371,4.0
383,2022-09-04 11:18,Invisible Temple,Ghost Valley,4842,1cRayaStJdMCfJPH0I75LS,0.735,0.897,1.0,-10.786,1.0,0.0897,0.0051,0.842,0.845,0.688,89.991,4.0
384,2022-09-04 11:25,Lauer,Pythor,384053,2ypTt1DVgJjZ7MVLa7WhIU,0.654,0.699,0.0,-7.962,1.0,0.0391,0.000297,0.879,0.674,0.5,123.012,4.0
385,2022-09-04 11:27,Wolfram,Automatic Dub,2310,7DdoS25HWOSScwRJWnIf6P,0.797,0.954,7.0,-7.377,1.0,0.0457,0.094,0.883,0.114,0.369,119.994,4.0
387,2022-09-04 11:39,Underworld,Juanita 2022,743920,1HcmXDbKnYOHShVe56eXb9,0.317,0.966,11.0,-8.666,1.0,0.0428,0.0809,0.742,0.374,0.342,135.006,4.0
388,2022-09-04 11:47,Perel,Jesus Was An Alien - Club Edit,476750,32tHbEp4DBS4AkTNvRUyQy,0.561,0.738,2.0,-9.656,1.0,0.0281,6.58e-05,0.125,0.405,0.23,123.012,4.0
389,2022-09-04 11:51,Midnight Magic,Beam Me Up - Perel Remix - Edit,230500,6uTKsiZF2yjp5ftFMG6JZz,0.828,0.414,5.0,-7.455,0.0,0.126,0.00326,0.237,0.125,0.823,120.018,4.0
390,2022-09-04 11:56,Perel,Am Kanal,278000,77z2O3X1Nt9WuXURajHh5K,0.731,0.445,9.0,-8.014,0.0,0.075,0.00197,0.68,0.0673,0.921,119.992,4.0
391,2022-09-04 11:59,Benjamin Fröhlich,Escape - Perel Remix,229680,4leNVwbx2EdOficRikjivy,0.6,0.816,5.0,-10.359,0.0,0.0334,0.00364,0.894,0.0872,0.867,125.007,4.0
392,2022-09-04 12:05,NEW HOOK,The Lambs Suffer,341000,5AokFAxczyJ0UnTku7W64H,0.782,0.792,10.0,-9.189,0.0,0.0402,0.000657,0.779,0.103,0.561,110.998,4.0
393,2022-09-04 12:11,Elninodiablo,Shadow Dancer - Perel Remix,335000,0GXkGjJvrkdjcelHUR7sZN,0.6,0.953,7.0,-8.605,1.0,0.0459,0.00191,0.921,0.0752,0.672,122.005,4.0
394,2022-09-04 12:17,Perel,Karlsson - Bloody Mary Cat’s On Acid Remix,387200,4jYeaUtxy2nK60FYcIemO2,0.793,0.976,11.0,-6.283,0.0,0.0745,0.00289,0.917,0.0781,0.57,126.012,4.0
395,2022-09-04 12:23,Hammer,Navigator,341575,69cNT4oOmlJyV9CUqDKyKt,0.67,0.674,4.0,-10.735,0.0,0.0396,0.0111,0.859,0.0739,0.367,125.963,4.0
396,2022-09-04 12:31,Bicep,Dahlia,470281,73Y9iyZrhvVP2YTWoZBRlp,0.72,0.767,9.0,-7.479,0.0,0.063,0.0075,0.494,0.0934,0.346,122.998,4.0
397,2022-09-04 12:35,Bicep,Meli (I),229989,2sLPNpaKUwfnxZIr2MtQ8L,0.319,0.492,3.0,-9.188,0.0,0.0339,0.764,0.987,0.121,0.0575,121.973,4.0
398,2022-09-04 12:40,Interstellar Funk,Into The Echo,323778,6RmMOy74puLTxRGILn3rif,0.478,0.861,10.0,-9.754,0.0,0.0297,0.0027,0.838,0.0571,0.631,120.008,4.0
399,2022-09-04 13:25,Yellow Lizard,Tertulia - Mixed,4824,5JHK1dXxOggXwMgEQ8zCu8,0.801,0.723,9.0,-13.295,1.0,0.0478,0.00112,0.903,0.0688,0.639,130.004,4.0
400,2022-09-04 19:03,Flug 8,Spacemodulation,223724,3sxW6MbPC7Zggcn5Tx6f8Z,0.637,0.67,4.0,-12.978,0.0,0.0379,0.000123,0.77,0.253,0.706,125.003,4.0
403,2022-09-04 19:12,X-COAST,Bomba,5998,11AP4Endx2d1C5LaLyE4xX,0.714,0.825,10.0,-6.828,0.0,0.0472,0.00116,0.922,0.0456,0.548,138.028,4.0
405,2022-09-04 19:29,Iron Curtis,Something Unique,195250,67BPlKdN93v9oSTznSwajc,0.685,0.8,7.0,-8.36,0.0,0.0376,0.000107,0.873,0.0766,0.246,123.014,4.0
406,2022-09-04 19:36,&ME,The Day I Met You,426059,23Vx0ExUiYhE0VKxlw5W6t,0.732,0.465,4.0,-11.889,0.0,0.0711,0.00519,0.911,0.103,0.218,122.006,4.0
