endTime,artistName,trackName,msPlayed,trackID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
2022-09-01 08:56,Unique Repeat,District 44,468479,3f6ZIigjKUcHxFNjOjalLK,0.824,0.562,9.0,-9.247,1.0,0.113,0.0345,0.887,0.0874,0.126,124.979,4.0
2022-09-01 09:02,Slam,Eterna,375680,5CPKGN93JKthIosbYiVjI9,0.676,0.899,5.0,-11.03,1.0,0.0573,0.000343,0.864,0.66,0.0837,122.648,4.0
2022-09-01 09:10,Arude,Under The Shadow,439024,3n9M01fFwHSbJcgAkTzZ4e,0.7,0.821,1.0,-8.659,1.0,0.0636,0.0756,0.859,0.112,0.217,123.998,4.0
2022-09-01 09:14,Agoria,Scala,264731,4YO2WN73w42uFdQrZTPFeu,0.722,0.619,2.0,-8.533,1.0,0.0397,0.000174,0.499,0.183,0.303,124.005,4.0
2022-09-01 09:15,Hot Chip,Motion Sickness,44804,3G7mNgJKJaOfIIYrcQJJyT,0.562,0.923,2.0,-5.674,0.0,0.0344,0.0905,0.108,0.237,0.336,125.974,4.0
2022-09-01 09:22,Claudio PRC,Tonal,431935,04fYJHkqNYRGb1szqgpJYd,0.801,0.562,1.0,-17.259,0.0,0.0505,0.0732,0.929,0.0898,0.0343,125.009,4.0
2022-09-01 09:27,Pascal Schumacher,Re: Amarcord - Fejká's Daydream Version,297604,25Rj9yJUNLzDjC5hoBYXqU,0.54,0.717,1.0,-10.597,0.0,0.0302,0.341,0.927,0.162,0.0368,100.013,4.0
2022-09-01 09:28,Wankelmut,My Head Is A Jungle - Radio Edit,51559,3XsFloRkJWEZSti8Qu4i0k,0.679,0.747,7.0,-6.706,0.0,0.0361,0.101,0.000169,0.196,0.27,124.009,4.0
2022-09-01 09:28,VICTHOR,Nomad - Original Mix,1110,5pLsPIE8GiAwi85zANnl2A,0.808,0.904,9.0,-5.632,0.0,0.0437,0.0234,0.884,0.124,0.327,120.998,4.0
2022-09-01 09:35,Mind Against,Closer,424616,5A8rwVPuBWN1oUw7lD4jzP,0.591,0.633,11.0,-12.927,1.0,0.0355,0.00963,0.812,0.104,0.0789,120.01,4.0
2022-09-01 09:41,Ross from Friends,R.A.T.S.,329087,7rxJlgKEXuDIgHOOPS2a3A,0.718,0.801,8.0,-8.693,0.0,0.0539,0.134,0.787,0.262,0.434,124.994,4.0
2022-09-01 09:47,Apparat,IN GRAVITAS,372888,78YjMNvdFZeP6wahX1XLKu,0.499,0.695,5.0,-9.557,0.0,0.0469,0.0503,0.805,0.0829,0.0875,128.019,4.0
2022-09-01 09:51,Café Tacvba,Esta Vez,262880,3O6FSINQCT743cLVMRJrsT,0.518,0.416,0.0,-7.579,1.0,0.0242,0.00728,0.00175,0.104,0.268,150.01,4.0
2022-09-01 09:58,Boundary,Fantasmagórico,409752,40Hwj13848dNXtADVhlobF,0.599,0.638,1.0,-12.099,1.0,0.0432,0.00533,0.597,0.106,0.261,122.998,4.0
2022-09-01 10:01,Blue Öyster Cult,(Don't Fear) The Reaper,153724,6DOsgVZ6NbKBySbegACJHK,0.165,0.745,11.0,-13.228,0.0,0.0492,0.248,0.236,0.988,0.461,152.061,4.0
2022-09-01 10:01,Alex Kennon,Blinding Lights - Joris Voorn Remix,2030,0fZ19tHX4FSslZn8EeKCpo,0.708,0.749,9.0,-7.003,1.0,0.0406,0.000143,0.877,0.0838,0.17,123.997,4.0
2022-09-01 10:05,Caribou,All I Ever Need,232746,3TWq4sElJorDh8TGa81epv,0.547,0.721,10.0,-9.092,0.0,0.0474,0.217,0.806,0.106,0.2,119.875,4.0
2022-09-01 10:11,Eversines,Altar,366412,3cyybSJICRVM3chyjqxNt6,0.74,0.862,10.0,-9.55,0.0,0.0446,0.000642,0.867,0.0785,0.669,130.994,4.0
2022-09-01 10:14,CamelPhat,Hypercolour,209081,1C520ac9eqxTR9RPufoYem,0.643,0.789,6.0,-7.165,0.0,0.0322,0.0183,0.52,0.0901,0.0392,122.035,3.0
2022-09-01 10:21,Feon,Holland Fly By,409302,17CAzR1shmkk153ryooHn0,0.566,0.823,9.0,-6.609,1.0,0.0322,0.0444,0.731,0.0882,0.573,129.004,4.0
2022-09-01 10:27,Fat Cosmoe,Alderan,329011,1Iwe9eOJriUrsUshdFzfPq,0.679,0.545,5.0,-8.953,0.0,0.0359,0.00164,0.919,0.103,0.13,123.999,4.0
2022-09-01 10:31,Robert Tepper,"No Easy Way Out - From ""Rocky IV"" Soundtrack",262026,6etbrXMtxh1yk078lVrdkn,0.556,0.727,4.0,-10.592,0.0,0.0441,0.000788,6.61e-05,0.153,0.652,126.204,4.0
2022-09-01 10:35,Gitkin,Cat Nip,207829,2nfHZUbJiAGkvNGWBoSoN6,0.519,0.827,2.0,-9.04,1.0,0.0464,0.0615,0.895,0.0839,0.64,160.045,4.0
2022-09-01 10:38,Apparat,Sweet Unrest,213560,3q0lDLcMNGQIo0MjnIzsCx,0.35,0.454,6.0,-10.033,1.0,0.0428,0.758,0.67,0.318,0.0353,120.078,4.0
2022-09-01 10:41,Tove Lo,"How Long - From""Euphoria"" An HBO Original Series",199314,6RTT9TLcnBKQW12Wd9RKZj,0.668,0.687,7.0,-7.129,0.0,0.058,0.0157,0.000822,0.149,0.468,97.025,4.0
2022-09-01 10:46,Benjamin Diamond,Little Scare,251480,5hxCXvBKetsYiadWFfqDGA,0.726,0.881,1.0,-5.375,1.0,0.0296,0.000347,0.0172,0.0531,0.969,129.806,4.0
2022-09-01 10:51,Tony Castles,Heart in the Pipes (KAUF Remix),294739,0tauHCQrMIigu9GtuYqIw1,0.451,0.872,8.0,-5.303,0.0,0.065,0.056,0.0785,0.0904,0.348,180.06,4.0
2022-09-01 10:54,Lykke Li,Gunshot,204160,5mSjJvTv9l5X2CblEa2ehN,0.523,0.621,0.0,-5.535,0.0,0.032,0.0751,0.00226,0.0895,0.35,106.961,4.0
2022-09-01 12:23,Bombay Bicycle Club,How Can You Swallow So Much Sleep,104596,0DYCqBflQYQop1AtB087Rc,0.4,0.842,7.0,-9.189,1.0,0.057,0.00357,0.723,0.403,0.159,124.023,4.0
2022-09-01 12:23,Röyksopp,The Night,10620,39OZpmsquWGSgs1Lt6BXr0,0.485,0.812,9.0,-9.519,1.0,0.0365,0.125,0.00778,0.792,0.148,115.032,4.0
2022-09-01 12:24,Röyksopp,The Night,1100,39OZpmsquWGSgs1Lt6BXr0,0.485,0.812,9.0,-9.519,1.0,0.0365,0.125,0.00778,0.792,0.148,115.032,4.0
2022-09-01 12:25,Röyksopp,The Night,8150,39OZpmsquWGSgs1Lt6BXr0,0.485,0.812,9.0,-9.519,1.0,0.0365,0.125,0.00778,0.792,0.148,115.032,4.0
2022-09-01 12:32,Röyksopp,The Night,444595,39OZpmsquWGSgs1Lt6BXr0,0.485,0.812,9.0,-9.519,1.0,0.0365,0.125,0.00778,0.792,0.148,115.032,4.0
2022-09-01 12:42,Röyksopp,Speed King,592972,3AHzNfksnT7en2Ir8sIUc9,0.547,0.836,11.0,-6.979,0.0,0.0385,0.0114,0.862,0.355,0.277,109.996,4.0
2022-09-01 12:46,Anden,Retrograde,248709,7sXksHTKHIutlhHae3Xpoo,0.631,0.893,7.0,-7.33,1.0,0.0396,0.00486,0.703,0.178,0.0382,124.035,4.0
2022-09-01 12:48,Jax Jones,Play (with Years & Years),128770,6CXh0RBouuXSUyIKzwYswZ,0.767,0.788,11.0,-7.718,0.0,0.0444,0.0276,2.13e-05,0.391,0.591,125.036,4.0
2022-09-01 12:56,Storken,Think Happy Be Happy,1250,080O7fDJBfvThWyH1Kv7SL,0.702,0.528,7.0,-13.197,1.0,0.0418,0.0335,0.905,0.311,0.0485,122.995,4.0
2022-09-01 12:56,Reinier Zonneveld,Centaur (Mix Cut),5077,5Qrc7ocu1EzgfLM5jsezvV,0.666,0.883,1.0,-5.909,1.0,0.035,0.000429,0.865,0.0981,0.269,125.006,4.0
2022-09-01 12:56,Cristoph,In Name Only - Moonwalk Remix,1138,4WTe6VQi3qweKr00ER0Aq1,0.787,0.792,1.0,-9.868,1.0,0.0543,0.000125,0.926,0.102,0.159,124.008,4.0
2022-09-01 12:56,Röyksopp,The Night,458405,39OZpmsquWGSgs1Lt6BXr0,0.485,0.812,9.0,-9.519,1.0,0.0365,0.125,0.00778,0.792,0.148,115.032,4.0
2022-09-01 12:56,Floating Points,Ratio - Edit,1603,3ZCZW6PDspCFxhNelCNGIP,0.842,0.586,8.0,-12.57,0.0,0.125,0.01,0.925,0.0872,0.542,125.017,3.0
2022-09-01 13:05,Storken,Think Happy Be Happy,550524,080O7fDJBfvThWyH1Kv7SL,0.702,0.528,7.0,-13.197,1.0,0.0418,0.0335,0.905,0.311,0.0485,122.995,4.0
2022-09-01 13:12,Cristoph,In Name Only - Moonwalk Remix,410322,4WTe6VQi3qweKr00ER0Aq1,0.787,0.792,1.0,-9.868,1.0,0.0543,0.000125,0.926,0.102,0.159,124.008,4.0
2022-09-01 13:16,Apparat,Arcadia - Boys Noize Ambient Version,209514,4P94osxmeBcf71w0OC5Z5V,0.541,0.449,7.0,-11.383,1.0,0.0392,0.745,0.95,0.346,0.24,123.991,4.0
2022-09-01 13:23,DJ Psychiatre,"Sit Back, Enjoy",424954,7kU8vHfOGjQkRySQRehsLI,0.684,0.801,10.0,-8.89,0.0,0.0535,0.004,0.82,0.0837,0.461,118.203,4.0
2022-09-01 13:30,Superpitcher,Diario,457438,34kZP8icr5Z9sivuCraaI7,0.743,0.794,0.0,-8.003,1.0,0.0377,0.44,0.877,0.252,0.626,116.009,4.0
2022-09-01 14:08,Caterina Barbieri,Fantas,1704196,27VgR44LkXoJXnYVE9P5Tb,0.174,0.00131,2.0,-29.752,0.0,0.0458,0.867,0.787,0.105,0.0795,69.696,3.0
2022-09-01 14:15,Röyksopp,The Night,421147,39OZpmsquWGSgs1Lt6BXr0,0.485,0.812,9.0,-9.519,1.0,0.0365,0.125,0.00778,0.792,0.148,115.032,4.0
2022-09-01 14:22,DJ Psychiatre,"Sit Back, Enjoy",424954,7kU8vHfOGjQkRySQRehsLI,0.684,0.801,10.0,-8.89,0.0,0.0535,0.004,0.82,0.0837,0.461,118.203,4.0
2022-09-01 14:24,Low Hum,Nebraska,112148,1OPn6gg4JPUyYNcQoT72t1,0.491,0.555,7.0,-7.81,0.0,0.0298,0.0689,0.0103,0.115,0.364,145.932,4.0
2022-09-01 14:29,Perel,Tour De Perel,12440,5tNumjmHdJCvIo5fjRwAKO,0.654,0.462,2.0,-12.578,1.0,0.0435,0.0609,0.905,0.0825,0.0863,131.021,3.0
2022-09-01 14:35,Perel,Tour De Perel,393504,5tNumjmHdJCvIo5fjRwAKO,0.654,0.462,2.0,-12.578,1.0,0.0435,0.0609,0.905,0.0825,0.0863,131.021,3.0
2022-09-01 14:43,Umami,Terra Mount,454426,7n1JVH7OLFjLnwsknQQ9P0,0.635,0.568,4.0,-9.774,0.0,0.0433,0.000659,0.276,0.147,0.213,116.068,4.0
2022-09-01 14:48,Major Lazer,Get Free,289973,5fS7Kd2JZKJMWfvoEIbQNy,0.64,0.584,11.0,-7.739,0.0,0.0513,0.00874,0.109,0.0757,0.618,88.008,4.0
2022-09-01 15:03,Coil,Theme From The Gay Man’s Guide To Safer Sex,111655,4dd4ebZNCHZVVfEtiUciHt,0.673,0.705,6.0,-10.223,0.0,0.0507,0.0855,0.879,0.329,0.87,97.981,4.0
2022-09-01 15:12,Juno Reactor,Navras,548866,1XUH6rpuXNQpfeqfIC0jQY,0.529,0.853,2.0,-7.203,1.0,0.0426,0.0584,0.78,0.124,0.118,134.997,4.0
2022-09-01 15:16,Boy Harsher,Motion,239832,0fKyRv26iIdZo9XCQ56jPO,0.666,0.952,9.0,-8.308,0.0,0.0464,0.00747,0.718,0.0957,0.888,118.007,4.0
2022-09-01 15:21,Wild Planet,Electron,292866,0WM4GRTBeZ8rCRtc6gzjv6,0.729,0.69,0.0,-13.614,1.0,0.0428,0.0594,0.781,0.146,0.525,134.318,4.0
2022-09-01 15:24,Empire of the Sun,Wandering Star,196693,0eWYHgm4geQQT8IodrBhTh,0.689,0.721,1.0,-6.818,0.0,0.0347,0.319,0.0,0.207,0.665,110.046,4.0
2022-09-01 15:28,The Temper Trap,Sweet Disposition,234360,5Y02bRjjmNAdAVNHnXyPIK,0.574,0.868,6.0,-5.987,0.0,0.0349,0.0171,0.16,0.0866,0.726,128.995,4.0
2022-09-01 15:30,Stylo,Let It Go,140141,5FhOEI2GeUoH0bAArakv7T,0.717,0.705,6.0,-9.697,0.0,0.0375,0.00117,0.751,0.0686,0.0672,122.983,4.0
2022-09-01 15:33,Empire of the Sun,Wandering Star,196693,0eWYHgm4geQQT8IodrBhTh,0.689,0.721,1.0,-6.818,0.0,0.0347,0.319,0.0,0.207,0.665,110.046,4.0
2022-09-01 15:34,Amtrac,Solid Thinking,9350,09VC13xZAj0sjmmY88ixw8,0.716,0.772,8.0,-7.971,1.0,0.0676,0.0227,0.866,0.131,0.0397,124.025,4.0
2022-09-01 15:34,The Dust Brothers,Finding the Bomb,22676,5RUajaG1yn582XyQjFTHa1,0.581,0.528,8.0,-11.097,1.0,0.0458,0.165,0.911,0.0909,0.145,82.036,4.0
2022-09-01 15:41,Eli Escobar,Anniversary,447198,6F2gSDJSrXMrVNXajiNYbp,0.756,0.769,9.0,-6.468,0.0,0.0454,0.00477,0.798,0.1,0.531,120.994,4.0
2022-09-01 16:02,Caribou,Sunny's Time - Kareem Ali Remix,166751,66TDa5eMgYhfu23zeSWgOQ,0.716,0.588,4.0,-8.829,0.0,0.0728,0.0159,0.843,0.13,0.177,134.98,4.0
2022-09-01 16:02,Vitalic,Don't Leave Me Now,1540,ID not found,,,,,,,,,,,,
2022-09-01 16:02,The 1975,Somebody Else,16480,5tK8PWnE6m9rm5LGx7Zn6v,0.461,0.918,0.0,-8.382,1.0,0.245,0.0998,0.00299,0.96,0.422,104.916,4.0
2022-09-01 16:07,KAS:ST,11:11 - Deepbass Remix,254297,4Od0LGRZLfB4eudP03AU1m,0.625,0.704,1.0,-13.74,1.0,0.0412,0.0526,0.888,0.154,0.0867,126.996,4.0
2022-09-01 18:34,Will DeKeizer,Going Blue,415782,0ISerOW5MMWo1nbRGcF8E3,0.761,0.709,4.0,-9.809,0.0,0.046,0.0316,0.903,0.108,0.0783,119.997,4.0
2022-09-01 18:41,Perel,Tour De Perel,393504,5tNumjmHdJCvIo5fjRwAKO,0.654,0.462,2.0,-12.578,1.0,0.0435,0.0609,0.905,0.0825,0.0863,131.021,3.0
2022-09-01 18:48,KAS:ST,11:11 - Deepbass Remix,433628,4Od0LGRZLfB4eudP03AU1m,0.625,0.704,1.0,-13.74,1.0,0.0412,0.0526,0.888,0.154,0.0867,126.996,4.0
2022-09-01 18:56,Michael Mayer,Und Da Stehen Fremde Menschen - Patrice Baumel Remix,445440,1WpUIrTv8ZkYhd93Wytaud,0.801,0.621,10.0,-10.4,0.0,0.0599,0.00021,0.852,0.0942,0.178,125.002,4.0
2022-09-01 18:59,Polynation,Lory,216695,5mXSzorkFUffeueDo59kQz,0.685,0.762,1.0,-10.968,0.0,0.0376,0.011,0.892,0.0833,0.269,120.025,4.0
2022-09-01 18:59,AURORA,Running With the Wolves,6451,5EZQcMySpSqBG4ytHuxTVB,0.559,0.561,5.0,-6.471,1.0,0.0554,0.202,7.66e-05,0.42,0.421,164.074,4.0
2022-09-01 18:59,Daft Punk,Too Long,2730,3zMvotMEQK3xvH01vA9wAP,0.692,0.582,5.0,-10.164,0.0,0.301,0.00211,0.0,0.177,0.513,127.017,4.0
2022-09-01 18:59,Hamburg Spinners,Der Optimist,1020,1mHvYhvdbCDdQ2hrbNG0Va,0.812,0.811,0.0,-6.516,0.0,0.0384,0.00684,0.831,0.11,0.912,110.667,4.0
2022-09-01 19:26,LKF Project,Tongue Tied - BOg Remix,409180,2PEo7vuFDTAqjT0Vsh41r6,0.8,0.49,4.0,-7.631,0.0,0.0605,0.013,0.879,0.108,0.25,122.997,4.0
2022-09-01 19:32,dOP,Carousel - Bedouin Remix,380822,0n6oM60zEwmqCjpfMoXHqb,0.777,0.734,7.0,-8.344,1.0,0.0387,0.00159,0.835,0.0953,0.19,121.022,4.0
2022-09-01 19:37,Jamie xx,Loud Places,283066,7hGGbNZ5owHrnONFcQfH7v,0.516,0.92,1.0,-5.443,0.0,0.062,1.94e-05,0.799,0.124,0.658,131.051,4.0
2022-09-01 19:41,V-Cious,Right To The Brink - Monastetiq Remix,247772,3lrbeY9GFcMkuAD4pFsC0N,0.669,0.852,5.0,-9.873,0.0,0.0378,0.108,0.764,0.357,0.039,124.021,4.0
2022-09-01 19:45,Bicep,I Believe,255114,4vyiySWMZNSQtBqx6KBOM4,0.704,0.996,11.0,-6.221,0.0,0.0609,0.0313,0.858,0.177,0.67,123.013,4.0
2022-09-01 19:53,Gulec,Back to Earth,448524,1lSngSMgrGCYAYUFfxhmmw,0.66,0.572,7.0,-14.376,1.0,0.0468,0.0413,0.852,0.127,0.258,123.008,4.0
2022-09-02 07:42,Zone+,Infinite Galaxy,9059,3t8nehSYI3uTFKVoP1fKSy,0.812,0.409,8.0,-10.592,1.0,0.0983,0.00465,0.791,0.0792,0.595,123.999,4.0
2022-09-02 08:14,Mind Against,Trust My Eyes,235690,7txNZAjrgrt9ogQSXJW0Sb,0.71,0.493,7.0,-9.606,1.0,0.0689,0.00945,0.757,0.0831,0.323,125.001,3.0
2022-09-02 08:21,Cornelius SA,Diamonds,820,4mMOJJdbkHzK2NXC516MNb,0.654,0.762,6.0,-6.996,1.0,0.0294,0.00876,0.0426,0.0989,0.54,121.996,4.0
2022-09-02 08:21,DJ Psychiatre,"Sit Back, Enjoy",424954,7kU8vHfOGjQkRySQRehsLI,0.684,0.801,10.0,-8.89,0.0,0.0535,0.004,0.82,0.0837,0.461,118.203,4.0
2022-09-02 08:21,Agoria,Embrace,5115,1m4D7HYOAyvqge7PosLLxn,0.748,0.79,5.0,-10.115,1.0,0.0782,0.00236,0.875,0.0798,0.23,110.004,4.0
2022-09-02 08:28,Du Tonc,Slow Down - Mighty Mouse Remix,405245,5hKdzHBgKuut0W7Oj89nZZ,0.763,0.79,4.0,-7.406,1.0,0.0555,0.00759,0.843,0.0489,0.525,121.986,4.0
2022-09-02 08:37,Fehrplay,Phoenix,546100,4JVMeWLFTaxkrkr4jk5Umc,0.52,0.833,9.0,-10.968,0.0,0.126,0.00153,0.14,0.131,0.038,125.041,4.0
2022-09-02 08:42,Tareq,OK (Reprise),275200,5RWjophBvNuX7DRuHFw9Z8,0.585,0.689,1.0,-10.703,1.0,0.0633,0.245,0.00905,0.0846,0.413,150.063,4.0
2022-09-02 08:47,Pet Shop Boys,Dreamland - TWD vocal remix,306253,7IIWMurTEUKZVq92TORu0z,0.669,0.825,9.0,-8.348,0.0,0.0376,0.0136,0.716,0.0583,0.907,126.989,4.0
2022-09-02 08:51,Floating Points,Bias - Mayfield Depot Mix,230370,3vqGLNhXZO4GoJD9dn3HYi,0.641,0.813,6.0,-8.339,0.0,0.0597,0.0656,0.898,0.132,0.394,145.974,4.0
2022-09-02 09:01,Caterina Barbieri,Fantas,631606,27VgR44LkXoJXnYVE9P5Tb,0.174,0.00131,2.0,-29.752,0.0,0.0458,0.867,0.787,0.105,0.0795,69.696,3.0
2022-09-02 09:09,Radical Fantasy,Tears of the Sun,440655,1YdIHkcY2yPaq10zZHLXms,0.81,0.59,7.0,-11.636,1.0,0.0809,0.0271,0.821,0.109,0.0406,120.01,4.0
2022-09-02 09:15,Totally Enormous Extinct Dinosaurs,Energy Fantasy,401263,7zgkaKe1l4i03lZXFKUjrt,0.615,0.902,0.0,-4.52,1.0,0.0423,0.000542,0.309,0.304,0.0342,126.015,4.0
2022-09-02 09:41,Totally Enormous Extinct Dinosaurs,Energy Fantasy,980,7zgkaKe1l4i03lZXFKUjrt,0.615,0.902,0.0,-4.52,1.0,0.0423,0.000542,0.309,0.304,0.0342,126.015,4.0
2022-09-02 09:41,Radical Fantasy,Tears of the Sun,910,1YdIHkcY2yPaq10zZHLXms,0.81,0.59,7.0,-11.636,1.0,0.0809,0.0271,0.821,0.109,0.0406,120.01,4.0
2022-09-02 09:41,Tokyo Black Star,Fantastique voyage,297594,5Xm76YHr6lB8nNO7vKBs3X,0.61,0.797,2.0,-10.59,1.0,0.0444,0.00334,0.763,0.069,0.554,118.999,4.0
2022-09-02 10:49,Eli Escobar,Anniversary,29736,6F2gSDJSrXMrVNXajiNYbp,0.756,0.769,9.0,-6.468,0.0,0.0454,0.00477,0.798,0.1,0.531,120.994,4.0
2022-09-02 10:49,Caterina Barbieri,Fantas,111950,27VgR44LkXoJXnYVE9P5Tb,0.174,0.00131,2.0,-29.752,0.0,0.0458,0.867,0.787,0.105,0.0795,69.696,3.0
2022-09-02 10:53,Eli Escobar,Anniversary,184091,6F2gSDJSrXMrVNXajiNYbp,0.756,0.769,9.0,-6.468,0.0,0.0454,0.00477,0.798,0.1,0.531,120.994,4.0
2022-09-02 11:15,George Georgia,Visions Recurring,88814,4tu0mu1WTMjuGARydM2sMK,0.218,0.285,2.0,-18.228,1.0,0.0418,0.847,0.936,0.0769,0.049,109.938,4.0
2022-09-02 11:16,Jim Copperthwaite,Reaching Safety,980,0vNTr7xMOYcoZvktYshGqJ,0.519,0.224,4.0,-19.789,0.0,0.0347,0.923,0.959,0.072,0.0617,147.997,4.0
2022-09-02 11:16,Jim Copperthwaite,Reaching Safety,39417,0vNTr7xMOYcoZvktYshGqJ,0.519,0.224,4.0,-19.789,0.0,0.0347,0.923,0.959,0.072,0.0617,147.997,4.0
2022-09-02 11:19,George Georgia,Visions Recurring,176169,4tu0mu1WTMjuGARydM2sMK,0.218,0.285,2.0,-18.228,1.0,0.0418,0.847,0.936,0.0769,0.049,109.938,4.0
2022-09-02 11:24,Colyn,Pursuit of Happiness,291178,7i00JnRKGKaa0AyIfAcd1D,0.805,0.933,10.0,-8.63,0.0,0.0478,0.000433,0.885,0.121,0.392,123.82,4.0
2022-09-02 11:28,Artche,As We Cry,240000,78U2laAHmqKuLUaDNkbEaG,0.688,0.85,10.0,-12.053,0.0,0.0375,0.0842,0.795,0.116,0.131,120.989,4.0
2022-09-02 11:34,Portugal. The Man,Sleep Forever,380546,1l5lKWHRfyY7Y3FvDBXlvJ,0.513,0.467,7.0,-8.305,1.0,0.0295,0.367,0.000542,0.319,0.31,145.027,4.0
2022-09-02 11:41,UNDERHER,Time (feat. Marton Harvest),394838,6sFNCEeCOnJOgaGKXp8clx,0.773,0.474,1.0,-10.202,1.0,0.0556,0.021,0.883,0.222,0.128,123.993,4.0
2022-09-02 11:45,Three Days Grace,I Hate Everything About You,231480,3OiFdY2nOk8kihnj8Ze6hZ,0.476,0.84,6.0,-4.86,0.0,0.0399,0.00502,0.0,0.227,0.433,89.308,4.0
2022-09-02 11:52,Sensual Physics,Dust Mite No.56,432698,75pKeBrXFqMORM2c2YiQam,0.712,0.626,4.0,-12.467,1.0,0.0497,0.00859,0.808,0.108,0.463,110.665,4.0
2022-09-02 11:55,FKA twigs,cellophane,204066,3fP9xvn64EZqMVt2iz5ITu,0.431,0.284,2.0,-11.858,1.0,0.0432,0.871,0.000136,0.0899,0.229,98.317,1.0
2022-09-02 11:59,Manganas Garden,In The Mood,205573,1HFGGWjHdlE18d91EBnYyn,0.699,0.848,4.0,-4.428,0.0,0.0398,0.108,7.09e-05,0.0418,0.674,114.952,4.0
2022-09-02 12:19,Etapp Kyle,Sakura,127958,5ccfh8VwYQZK9SYOBpvaOz,0.632,0.688,3.0,-16.725,0.0,0.0462,0.912,0.92,0.0999,0.662,126.993,1.0
2022-09-02 12:19,Manganas Garden,In The Mood,8580,1HFGGWjHdlE18d91EBnYyn,0.699,0.848,4.0,-4.428,0.0,0.0398,0.108,7.09e-05,0.0418,0.674,114.952,4.0
2022-09-02 12:30,Caterina Barbieri,Fantas,631606,27VgR44LkXoJXnYVE9P5Tb,0.174,0.00131,2.0,-29.752,0.0,0.0458,0.867,0.787,0.105,0.0795,69.696,3.0
2022-09-02 12:43,Boundary,Fantasmagórico,123493,40Hwj13848dNXtADVhlobF,0.599,0.638,1.0,-12.099,1.0,0.0432,0.00533,0.597,0.106,0.261,122.998,4.0
2022-09-02 12:54,Caterina Barbieri,Fantas,631606,27VgR44LkXoJXnYVE9P5Tb,0.174,0.00131,2.0,-29.752,0.0,0.0458,0.867,0.787,0.105,0.0795,69.696,3.0
2022-09-02 13:01,Boundary,Fantasmagórico,409752,40Hwj13848dNXtADVhlobF,0.599,0.638,1.0,-12.099,1.0,0.0432,0.00533,0.597,0.106,0.261,122.998,4.0
2022-09-02 13:05,DJ Planet Express,Fantasy Forever,245511,6QSo1I0Z6gpGENuLFgZb4s,0.677,0.781,9.0,-6.378,0.0,0.0402,0.0814,0.863,0.111,0.526,127.003,4.0
2022-09-02 13:13,Llewellyn,San Junipero,485939,1TFy6qB5NR2xWMY5gSu8S5,0.87,0.592,9.0,-9.496,0.0,0.0351,0.157,0.955,0.0377,0.957,121.997,4.0
2022-09-02 13:17,Llewellyn,In The Realms Of Fancy,225988,17OIYrmijT71gudTqgYxbv,0.771,0.309,2.0,-13.515,1.0,0.05,0.883,0.919,0.0748,0.0698,131.012,4.0
2022-09-02 13:22,Moullinex,Painting By Numbers,297093,679juukJ7kBYQ0l500JpcS,0.771,0.613,9.0,-11.506,0.0,0.0407,0.125,0.849,0.106,0.581,115.011,4.0
2022-09-02 13:28,Parallelle,Blooming Flower - Whitesquare Remix,382627,4U6eqGr5EfiQhay3QElmEj,0.779,0.916,2.0,-8.003,1.0,0.0376,0.0188,0.892,0.578,0.322,118.009,4.0
2022-09-02 13:32,Lauer,Make It Stay - Gerd Janson Remix - Edit,232208,ID not found,,,,,,,,,,,,
2022-09-02 13:38,Antonio Rinaldi,The Lost Heart - Abstraal Early In The Morning Remix,380127,0166h5djRahNctFBwXNbGY,0.901,0.467,5.0,-7.276,1.0,0.0511,0.00217,0.0188,0.0832,0.196,123.003,4.0
2022-09-02 13:45,Rigopolar,Sun of Lemuria,395162,725T4TyZRDJRVoYU5mbjWk,0.977,0.268,5.0,-11.749,0.0,0.0525,0.132,0.92,0.179,0.511,113.005,4.0
2022-09-02 13:49,Abstraal,Falling with Her - Short Edit,223361,2bEdfDgGTcRabylpI7Cifp,0.686,0.727,11.0,-11.313,1.0,0.0547,0.313,0.583,0.231,0.127,123.99,4.0
2022-09-02 13:53,Lauer,Make It Stay,258022,60R2C0PhXpQ1Ro0KZNqujp,0.646,0.68,0.0,-9.004,1.0,0.0305,0.0224,0.0535,0.183,0.723,121.995,4.0
2022-09-02 13:59,Soela,Sensual,366139,60IfoyG4618vWoTgbytSVg,0.816,0.459,7.0,-12.796,0.0,0.0929,0.0631,0.923,0.103,0.753,125.004,4.0
2022-09-02 14:06,Lootbeg,More Life,396190,45elYwOYbOENmfq85j2rBI,0.801,0.727,6.0,-12.212,0.0,0.0515,0.0194,0.936,0.0405,0.31,126.013,4.0
2022-09-02 14:11,Terr,Disko Axiom,267254,6gCXxz0Gy4PQ4uDXLTBhkf,0.811,0.712,7.0,-11.144,1.0,0.0567,0.0296,0.894,0.0835,0.532,124.975,4.0
2022-09-02 14:29,Soela,Again & Again,358128,7sEQm2biCmyLesEC9my2qO,0.788,0.716,4.0,-17.345,0.0,0.0445,0.856,0.956,0.0842,0.549,124.997,4.0
2022-09-02 14:32,Lapalux,Earth - Edit,230625,1d4Bj6OXYW2EKkOvlTME3C,0.398,0.829,9.0,-9.469,0.0,0.034,0.000418,0.899,0.242,0.215,127.963,4.0
